A1,"
工作記錄
查核點編號： A1 智能合約開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 智能合約介面設計
    - 根據EIP-1056標準，設計12項智能合約程式介面。
    - 詳細檢視每個介面的功能需求，確保相容性。
    - 完成初步設計文件，進行內部審查。
2. 資料集準備及測試計劃
    - 使用公開資料集，隨機挑選十份數據。
    - 規劃secp256r1橢圓曲線加密之簽章驗證測試。
    - 撰寫測試計劃，包含測試的具體步驟和期待結果。
3. 智能合約部署前檢查
    - 進行單元測試，確保所有功能皆無錯誤。
    - 確認智能合約與區塊鏈的連結設定。
    - 準備對智能合約進行上線部署。

","
工作記錄
查核點編號： A1 智能合約開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 智能合約部署
    - 將設計之智能合約部署至測試網路進行驗證。
    - 確認智能合約於測試網路上運行正常，無重大漏洞。
    - 尋找並修復所有部署過程中的問題。
2. 測試及結果分析
    - 使用先前挑選的十份資料進行secp256r1簽章驗證測試。
    - 記錄並分析每份資料的測試結果，確認其通過與否。
    - 撰寫測試報告，包含詳細結果及分析。    
3. 區塊鏈瀏覽器驗證
    - 驗證智能合約於主網上的部署是否成功，提供區塊鏈瀏覽器連結。
    - 確認瀏覽器上智能合約的各項資訊是否正確並可公開查閱。
    - 完成最終部署報告，確保所有步驟均已符合標準和需求。"
A1,"工作記錄
查核點編號： A1 智能合約開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 需求分析與設計
    - 研究並理解EIP-1056標準
    - 制定智能合約介面的設計方案
    - 確認支援secp256r1橢圓區線加密之簽章驗證
2. 開發智能合約
    - 根據設計方案實施EIP-1056定義的介面
    - 進行初步單元測試以確保合約功能完整
    - 記錄每個合約方法的實作細節與測試結果
3. 測試與驗證
    - 從公開資料集中隨機挑選十份資料
    - 使用選定資料進行secp256r1簽章驗證測試
    - 生成測試報告，記錄每次測試的通過與否

","

工作記錄
查核點編號： A1 智能合約開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 部署智能合約
    - 確認智能合約經過全面測試，無需修改
    - 部署合約至區塊鏈上，並取得合約地址
    - 檢查並驗證合約在區塊鏈上的正常運行狀態
2. 生成部署報告
    - 提供已部署合約之區塊鏈瀏覽器連結
    - 整理所有測試數據以確認合約的可靠性
    - 編寫部署報告，包含測試報告與鏈上驗證連結
3. 最終複核與交付
    - 參與最終審核會議，左右合約實現情況
    - 調整項目文件，生成完整的項目交付材料
    - 確認所有文件已達標準，進行項目內部交付"
A1,"
工作記錄
查核點編號： A1 智能合約開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 智能合約程式介面設計
    - 遵循EIP-1056標準，定義12項智能合約函數與介面
    - 梳理需求，確保介面能支持secp256r1橢圓區線加密之簽章驗證
    - 撰寫智能合約草稿，並進行內部審查
2. 使用資料集進行簽章驗證測試
    - 使用公開資料集，隨機挑選十份資料進行測試
    - 實施secp256r1簽章驗證測試，確認簽章及驗證流程正確
    - 準備並編寫測試報告，記錄各項測試結果是否通過
3. 智能合約部署至區塊鏈
    - 準備部署工具與環境，檢查所有需求是否已滿足
    - 部署智能合約至目標區塊鏈，生成交易哈希
    - 提供區塊鏈瀏覽器連結，確保所有團隊成員可檢視部署結果

","
工作記錄
查核點編號： A1 智能合約開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 智能合約介面功能測試
    - 模擬多種應用場景，檢測介面各項功能
    - 確認EIP-1056 定義之12項智能合約函數在多種場景下均能正常運行
    - 紀錄所有功能測試情況，及時修復潛在問題
2. 簽章驗證測試報告撰寫
    - 整理各項測試結果，編寫測試報告
    - 包含10份資料之驗證結果，詳細列出每筆測試通過與否
    - 與團隊分享測試報告，確保所有成員了解測試情況
3. 部署後審核與優化
    - 通過區塊鏈瀏覽器查看已部署合約，確認其運行正常
    - 收集並分析區塊鏈上智能合約之運行日誌
    - 進行必要優化，改善智能合約性能與安全性"
A2,"
工作記錄
查核點編號： A2 平台 API 設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 設計API端點
    - 定義API的資源(endpoint)，包含 addSigner、verifyClaim 及 query
    - 確定請求方法：POST, GET
    - 制定API回應資料的格式（JSON）
2. 聲明文件內容
    - 完成API聲明文件的撰寫，具體定義各端點的參數與回應
    - 整理並彙總 API 規格文件，一式完整的聲明文件
    - 確保文件的一致性和清晰度
3. 初步安全機制規劃
    - 評估潛在的安全威脅和攻擊向量
    - 確定防範重入攻擊的機制，保障API端點的安全性
    - 設計具體的安全流程，如限流、身份驗證及驗證

","

工作記錄
查核點編號： A2 平台 API 設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 完善API資源與請求方法
    - 細緻定義API每個端點的資源和操作
    - 根據用戶需求調整和優化請求方法
    - 確保API資源的易用性和擴展性
2. 安全機制實施
    - 針對此前規劃的安全機制進行實施與測試
    - 實現防止重入攻擊的機制，確認其有效性
    - 建立API的監控機制，確保運行過程中即時發現問題
3. API審查和優化
    - 組織團隊進行一輪API設計的審查，確保符合所有設計規範
    - 根據審查結果進行必要的調整和優化
    - 更新最終版本的API規格文件，並發佈至相關團隊"
A2,"工作記錄
查核點編號： A2 平台 API 設計
記錄時間： 113年2-5月

工作流程與步驟：
1. 確認API規格文件內容
    - 撰寫聲明文件內容定義，確保各項功能需求齊全
    - 設計addSigner功能，確保簽署人能順利新增
    - 規劃veriftyClaim及query功能，確保能正確驗證與查詢資料
2. 設計API端點（Endpoints）
    - 明確定義各資源及請求方法，如POST, GET等
    - 規劃每個端點的回應資料格式，確保一致性與易理解
    - 利用Swagger等工具進行初步API設計驗證
3. 初步安全機制規劃
    - 評估可能的安全風險，特別關注重入攻擊
    - 考量加密與驗證技術，強化資料保護
    - 設計防火牆規則及網路安全機制

","

工作記錄
查核點編號： A2 平台 API 設計
記錄時間： 113年6-7月

工作流程與步驟：
1. 安全機制細化與集成
    - 實施重入攻擊防範措施，增強系統韌性
    - 集成SSL/TLS等加密技術，確保數據傳輸的安全性
    - 設計多因素驗證機制，防止未授權存取
2. API端點優化
    - 進行API端點性能測試，確保穩定性與響應速度
    - 根據測試結果調整資源及請求方法的使用
    - 改善回應資料格式，提高資料傳遞效率
3. 最終文件審查與調整
    - 整合所有API文件，進行全面審查
    - 修正文件內容錯誤，確保文檔準確性
    - 發布最終版本API文件，供開發及測試使用"
A2,"
工作記錄
查核點編號： A2 平台 API 設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 設計API端點
    - 確定""addSigner""端點，描述請求方法為POST，回應格式包含簽名結果。
    - 規劃""verifyClaim""端點，確定GET方法，回應格式包含驗證結果及詳細訊息。
    - 確定""query""功能端點，設計需要的資源和請求參數，回應格式包含查詢到的資料。
2. 規劃API安全機制
    - 設計防止重入攻擊的機制，例如nonce或timestamp。
    - 確認系統中針對重入攻擊的檢查邏輯。
    - 計劃效能測試，確保新增加的安全機制不影響系統效能。
3. 完成初步文件撰寫
    - 建立API規格文件，明確功能需求與使用方式。
    - 撰寫聲明文件，確保API使用者了解注意事項和限制。
    - 整理初步的API文檔，準備進行內部審核和意見收集。

","
工作記錄
查核點編號： A2 平台 API 設計
記錄時間： 113年2-7月

工作流程與步驟：
1. 審查與修正API端點設計
    - 根據內部審核意見，調整""addSigner""和""verifyClaim""端點的設計。
    - 進一步細化各端點的參數描述及回應格式。
    - 確定""query""功能端點的最終資源定義，並更新相關文檔。
2. 強化安全機制實作
    - 實施防止重入攻擊的機制，增加nonce和timestamp的驗證邏輯。
    - 執行效能測試，評估安全機制對系統的影響，優化必要地點。
    - 更新API文檔，描述新增的安全機制和使用方法。
3. 最終審核與發布文檔
    - 邀集相關部門進行最終審核，收集各方意見。
    - 修改文檔中的細節問題，確保準確性和完整性。
    - 確認文檔的發布時間，並安排對外發布和API使用者通知。"
A3,"
工作記錄
查核點編號： A3 平台 API 開發
記錄時間： 113年2月

工作流程與步驟：
1. API設計與撰寫說明文件
    - 根據API設計文檔，製作API使用說明文件，包括呼叫方式、請求資料、回應資料及使用範例。
    - 根據OpenAPI 3.0標準，生成對應的API文件並截圖存檔。
    - 建立API說明網站並同步上傳，確保文件的易讀性和可訪問性。
2. 業務邏輯開發
    - 分析業務需求，設計業務邏輯。
    - 開發API服務的業務邏輯和數據模型，確保數據流的正確性。
    - 實施相應的安全控制，保護API服務的安全性。
3. 功能測試
    - 使用Postman進行初步API功能測試，檢查呼叫方式和回應資料。
    - 設計完善的測試用例，覆蓋各種業務場景。
    - 測試結果進行記錄和問題追踪，確保API功能的完整性和準確性。

","
工作記錄
查核點編號： A3 平台 API 開發
記錄時間： 113年5月

工作流程與步驟：
1. API優化和驗證
    - 檢視和優化API使用說明文件，確保內容完整和準確。
    - 根據用戶反饋，調整和完善API設計，進一步提升可用性。
    - 持續更新API說明網站，確保與最新的API實現保持一致。
2. 高級功能開發
    - 添加新的業務邏輯，擴展API的功能範圍。
    - 優化數據模型，提高數據處理效率。
    - 實施更加嚴格的安全控制措施，增強系統的防護能力。
3. 回歸測試與驗收
    - 使用自動化測試工具進行回歸測試，確保新功能未破壞原有功能。
    - 執行多輪測試來驗證API的穩定性和可靠性。
    - 完成最終驗收測試，生成測試報告並提交給相關部門審查。"
A3,"工作記錄
查核點編號： A3 平台 API 開發
記錄時間： 113年2月

工作流程與步驟：
1. 設計 API 使用說明文件
    - 編寫 API 呼叫方式，包括 URL、HTTP 方法等
    - 定義請求資料的結構和格式
    - 說明回應資料的格式和範例數據
2. 進行 OpenAPI 3.0 文檔創建
    - 使用 OpenAPI 3.0 設計工具編寫文檔
    - 生成 API 說明網站的視覺化呈現
    - 確認所有端點和方法均在文檔中列出
3. 截圖保存
    - 擷取 OpenAPI 3.0 文件的截圖
    - 擷取 API 說明網站的截圖
    - 檢查截圖資料的完整性和準確性

","

工作記錄
查核點編號： A3 平台 API 開發
記錄時間： 113年3-7月

工作流程與步驟：
1. 開發 API 功能
    - 根據設計文檔編寫後端業務邏輯
    - 確認數據模型與資料庫結構的一致性
    - 實作 API 的安全控制措施
2. API 測試
    - 使用功能測試工具進行各項 API 測試
    - 驗證請求和回應資料的正確性
    - 排除測試中發現的錯誤
3. 最終審查和部署準備
    - 進行多輪代碼審查以確保質量
    - 整合最新截圖進行文檔更新
    - 準備API在生產環境中的部署"
A3,"
工作記錄
查核點編號： A3 平台 API 開發
記錄時間： 113年2-7月

工作流程與步驟：
1. API 設計與撰寫說明文件
    - 制定 API 呼叫方式，確定端點和參數。
    - 撰寫請求資料和回應資料格式，一次性文檔。
    - 提供使用範例，示範如何進行 API 呼叫。
2. 數據模型設計
    - 根據業務需求設計數據模型，確定資料庫結構。
    - 實施數據模型，包括表格關係和索引。
    - JSON Schema 設計，作為數據有效性驗證依據。
3. API 安全控制
    - 設計 API 安全策略，包括身份驗證和授權。
    - 實施 OAuth 或 JSON Web Tokens (JWT) 進行身份驗證。
    - 設置 API 限流機制，避免過度訪問。
","
工作記錄
查核點編號： A3 平台 API 開發
記錄時間： 113年2-7月

工作流程與步驟：
1. 開發與實施 API 業務邏輯
    - 編寫 API 控制器和服務層代碼，實現業務邏輯。
    - 整合數據層與業務層，確保數據流暢。
    - 執行單元測試，確保業務邏輯準確無誤。
2. API 功能測試
    - 使用 Postman 或其他 API 測試工具，進行功能測試。
    - 編寫測試用例，涵蓋各種 API 呼叫場景。
    - 執行全流程測試，確認 API 在各種情況下的表現。
3. API 說明網站建立
    - 根據 OpenAPI 3.0 文件，生成自動化 API 說明網站。
    - 截圖 API 說明網站及 OpenAPI 3.0 文檔，保存為參考資料。
    - 定期更新 API 說明網站，反映最新功能和變更。"
B1,"工作記錄
查核點編號： B1 電路板設計
記錄時間： 113年2-4月

工作流程與步驟：
1. 設計文件準備
    - 編制關於所有主要元件的詳細設計文件。
    - 包含安全機制的設計說明。
    - 具備 USB 通訊介面的設計圖。
2. 電路板設計初稿
    - 初步繪製電路板設計圖。
    - 整合 USB 通訊功能。
    - 初步確定所有元件的位置。
3. 設計檢討與修正
    - 通訊功能初步測試。
    - 針對資訊安全設計提出初步建議。
    - 修正電路板設計中的潛在問題。

","

工作記錄
查核點編號： B1 電路板設計
記錄時間： 113年5-7月

工作流程與步驟：
1. 電路板設計優化
    - 根據初稿檢討結果進行修正。
    - 加強 USB 通訊介面的穩定性。
    - 強化元件之間的兼容性。
2. 安全通訊界面設計
    - 構建安全通訊機制。
    - 資訊安全加密方案的落實。
    - 測試與驗證安全機制的有效性。
3. 最終設計文件編撰
    - 編寫最終的設計文件。
    - 包含所有設計變更說明。
    - 確保所有文件符合資訊安全標準。"
